,Enhancer_region,Gene
6209,chr13-83884683-83885582,Tyms
6210,chr13-83884683-83885582,3110082J24Rik
6211,chr13-83884683-83885582,Garem2
6212,chr13-83884683-83885582,Hadha
6213,chr13-83884683-83885582,Hadhb
6214,chr13-83884683-83885582,Adgrf3
6215,chr13-83884683-83885582,Selenoi
6216,chr13-83884683-83885582,Drc1
6217,chr13-83884683-83885582,Otof
6218,chr13-83884683-83885582,Cib4
6219,chr13-83884683-83885582,Gm9899
6220,chr13-83884683-83885582,Kcnk3
6221,chr13-83884683-83885582,Slc35f6
6222,chr13-83884683-83885582,Cenpa
6223,chr13-83884683-83885582,Dpysl5
6224,chr13-83884683-83885582,Gm42764
6225,chr13-83884683-83885582,Mapre3
6226,chr13-83884683-83885582,Gm19409
6227,chr13-83884683-83885582,Gm15461
6228,chr13-83884683-83885582,Tmem214
6229,chr13-83884683-83885582,Agbl5
6230,chr13-83884683-83885582,Ost4
6231,chr13-83884683-83885582,Emilin1
6232,chr13-83884683-83885582,Khk
6233,chr13-83884683-83885582,Cgref1
6234,chr13-83884683-83885582,Preb
6235,chr13-83884683-83885582,Slc5a6
6236,chr13-83884683-83885582,Atraid
6237,chr13-83884683-83885582,Cad
6238,chr13-83884683-83885582,Slc30a3
6239,chr13-83884683-83885582,Trim54
6240,chr13-83884683-83885582,Ucn
6241,chr13-83884683-83885582,Mpv17
6242,chr13-83884683-83885582,Gtf3c2
6243,chr13-83884683-83885582,Eif2b4
6244,chr13-83884683-83885582,Snx17
6245,chr13-83884683-83885582,Zfp513
6246,chr13-83884683-83885582,Ppm1g
6247,chr13-83884683-83885582,Gm9970
6248,chr13-83884683-83885582,Nrbp1
6249,chr13-83884683-83885582,Krtcap3
6250,chr13-83884683-83885582,Ift172
6251,chr13-83884683-83885582,Fndc4
6252,chr13-83884683-83885582,Gckr
6253,chr13-83884683-83885582,Zfp512
6254,chr13-83884683-83885582,4930548H24Rik
6255,chr13-83884683-83885582,4930566F21Rik
6256,chr13-83884683-83885582,Gpn1
6257,chr13-83884683-83885582,Supt7l
6258,chr13-83884683-83885582,Slc4a1ap
6259,chr13-83884683-83885582,Gm43660
6260,chr13-83884683-83885582,AI839979
6261,chr13-83884683-83885582,Mrpl33
6262,chr13-83884683-83885582,Rbks
6263,chr13-83884683-83885582,Babam2
6264,chr13-83884683-83885582,Gm17130
6265,chr13-83884683-83885582,Fosl2
6266,chr13-83884683-83885582,Plb1
6267,chr13-83884683-83885582,Ppp1cb
6268,chr13-83884683-83885582,Gm15614
6269,chr13-83884683-83885582,Yes1
6270,chr13-83884683-83885582,Pisd
6271,chr13-83884683-83885582,Prr14l
6272,chr13-83884683-83885582,Depdc5
6273,chr13-83884683-83885582,Ywhah
6274,chr13-83884683-83885582,Slc5a1
6275,chr13-83884683-83885582,Spon2
6276,chr13-83884683-83885582,Ctbp1
6277,chr13-83884683-83885582,Gm20465
6278,chr13-83884683-83885582,Maea
6279,chr13-83884683-83885582,Uvssa
6280,chr13-83884683-83885582,Fam53a
6281,chr13-83884683-83885582,Gm9903
6282,chr13-83884683-83885582,Slbp
6283,chr13-83884683-83885582,Tmem129
6284,chr13-83884683-83885582,Tacc3
6285,chr13-83884683-83885582,Fgfr3
6286,chr13-83884683-83885582,Letm1
6287,chr13-83884683-83885582,Nsd2
6288,chr13-83884683-83885582,Nelfa
6289,chr13-83884683-83885582,Gm42849
6290,chr13-83884683-83885582,Gm42851
6291,chr13-83884683-83885582,Gm1673
6292,chr13-83884683-83885582,Nat8l
6293,chr13-83884683-83885582,Poln
6294,chr13-83884683-83885582,4930557J02Rik
6295,chr13-83884683-83885582,Haus3
6296,chr13-83884683-83885582,Mxd4
6297,chr13-83884683-83885582,Zfyve28
6298,chr13-83884683-83885582,Gm15513
6299,chr13-83884683-83885582,Gm42848
6300,chr13-83884683-83885582,Cfap99
6301,chr13-83884683-83885582,Gm43458
6302,chr13-83884683-83885582,Rnf4
6303,chr13-83884683-83885582,Fam193a
6304,chr13-83884683-83885582,Tnip2
6305,chr13-83884683-83885582,Sh3bp2
6306,chr13-83884683-83885582,Add1
6307,chr13-83884683-83885582,Mfsd10
6308,chr13-83884683-83885582,Nop14
6309,chr13-83884683-83885582,Gm15522
6310,chr13-83884683-83885582,Grk4
6311,chr13-83884683-83885582,Gm42560
6312,chr13-83884683-83885582,Htt
6313,chr13-83884683-83885582,Msantd1
6314,chr13-83884683-83885582,Rgs12
6315,chr13-83884683-83885582,Gm43791
6316,chr13-83884683-83885582,Hgfac
6317,chr13-83884683-83885582,Dok7
6318,chr13-83884683-83885582,Lrpap1
6319,chr13-83884683-83885582,Adra2c
6320,chr13-83884683-83885582,Hmx1
6321,chr13-83884683-83885582,Trmt44
6322,chr13-83884683-83885582,4931431C16Rik
6323,chr13-83884683-83885582,Acox3
6324,chr13-83884683-83885582,Htra3
6325,chr13-83884683-83885582,Sh3tc1
6326,chr13-83884683-83885582,Ablim2
6327,chr13-83884683-83885582,Afap1
6328,chr13-83884683-83885582,Sorcs2
6329,chr13-83884683-83885582,Psapl1
6330,chr13-83884683-83885582,2210406O10Rik
6331,chr13-83884683-83885582,Grpel1
6332,chr13-83884683-83885582,Tada2b
6333,chr13-83884683-83885582,Ccdc96
6334,chr13-83884683-83885582,Tbc1d14
6335,chr13-83884683-83885582,D5Ertd579e
6336,chr13-83884683-83885582,Bloc1s4
6337,chr13-83884683-83885582,Gm43701
6338,chr13-83884683-83885582,Mrfap1
6339,chr13-83884683-83885582,Man2b2
6340,chr13-83884683-83885582,Ppp2r2c
6341,chr13-83884683-83885582,Ppp2r2cos
6342,chr13-83884683-83885582,Wfs1
6343,chr13-83884683-83885582,Jakmip1
6344,chr13-83884683-83885582,Gm26647
6345,chr13-83884683-83885582,Gm1043
6346,chr13-83884683-83885582,Crmp1
6347,chr13-83884683-83885582,Evc
6348,chr13-83884683-83885582,Evc2
6349,chr13-83884683-83885582,Stk32b
6350,chr13-83884683-83885582,Msx1
6351,chr13-83884683-83885582,Stx18
6352,chr13-83884683-83885582,Nsg1
6353,chr13-83884683-83885582,Zbtb49
6354,chr13-83884683-83885582,Lyar
6355,chr13-83884683-83885582,Tmem128
6356,chr13-83884683-83885582,Slc2a9
6357,chr13-83884683-83885582,Wdr1
6358,chr13-83884683-83885582,Zfp518b
6359,chr13-83884683-83885582,Clnk
6360,chr13-83884683-83885582,Clnkos
6361,chr13-83884683-83885582,Gm40293
6362,chr13-83884683-83885582,Gm42524
6363,chr13-83884683-83885582,4930513D17Rik
6364,chr13-83884683-83885582,Hs3st1
6365,chr13-83884683-83885582,Rab28
6366,chr13-83884683-83885582,Bod1l
6367,chr13-83884683-83885582,Gm16223
6368,chr13-83884683-83885582,Gm7854
6369,chr13-83884683-83885582,Cpeb2
6370,chr13-83884683-83885582,Gm43020
6371,chr13-83884683-83885582,C1qtnf7
6372,chr13-83884683-83885582,Cc2d2a
6373,chr13-83884683-83885582,Fbxl5
6374,chr13-83884683-83885582,Gm42555
6375,chr13-83884683-83885582,Bst1
6376,chr13-83884683-83885582,Cd38
6377,chr13-83884683-83885582,Gm7879
6378,chr13-83884683-83885582,Fgfbp1
6379,chr13-83884683-83885582,Prom1
6380,chr13-83884683-83885582,Gm42716
6381,chr13-83884683-83885582,Gm16401
6382,chr13-83884683-83885582,Tapt1
6383,chr13-83884683-83885582,Gm42982
6384,chr13-83884683-83885582,Gm42984
6385,chr13-83884683-83885582,Gm36017
6386,chr13-83884683-83885582,Ldb2
6387,chr13-83884683-83885582,Gm43507
6388,chr13-83884683-83885582,Gm3364
6389,chr13-83884683-83885582,D5Ertd615e
6390,chr13-83884683-83885582,Gm43303
6391,chr13-83884683-83885582,Qdpr
6392,chr13-83884683-83885582,Gm42413
6393,chr13-83884683-83885582,Clrn2
6394,chr13-83884683-83885582,Lap3
6395,chr13-83884683-83885582,Med28
6396,chr13-83884683-83885582,Fam184b
6397,chr13-83884683-83885582,9630001P10Rik
6398,chr13-83884683-83885582,Ncapg
6399,chr13-83884683-83885582,Lcorl
6400,chr13-83884683-83885582,Slit2
6401,chr13-83884683-83885582,4930518C09Rik
6402,chr13-83884683-83885582,Gm20475
6403,chr13-83884683-83885582,5730480H06Rik
6404,chr13-83884683-83885582,Kcnip4
6405,chr13-83884683-83885582,Gm20700
6406,chr13-83884683-83885582,Adgra3
6407,chr13-83884683-83885582,Gm36814
6408,chr13-83884683-83885582,Gm43016
6409,chr13-83884683-83885582,Ppargc1a
6410,chr13-83884683-83885582,Dhx15
6411,chr13-83884683-83885582,9230114K14Rik
6412,chr13-83884683-83885582,C130083M11Rik
6413,chr13-83884683-83885582,Sod3
6414,chr13-83884683-83885582,Ccdc149
6415,chr13-83884683-83885582,Gm3519
6416,chr13-83884683-83885582,Lgi2
6417,chr13-83884683-83885582,8030423F21Rik
6418,chr13-83884683-83885582,Sepsecs
6419,chr13-83884683-83885582,Pi4k2b
6420,chr13-83884683-83885582,Zcchc4
6421,chr13-83884683-83885582,Anapc4
6422,chr13-83884683-83885582,5033403H07Rik
6423,chr13-83884683-83885582,Gm30301
6424,chr13-83884683-83885582,Slc34a2
6425,chr13-83884683-83885582,Sel1l3
6426,chr13-83884683-83885582,Smim20
6427,chr13-83884683-83885582,Gm45495
6428,chr13-83884683-83885582,Gm42745
6429,chr13-83884683-83885582,Rbpj
6430,chr13-83884683-83885582,Gm10441
6431,chr13-83884683-83885582,Gm40304
6432,chr13-83884683-83885582,Cckar
6433,chr13-83884683-83885582,Tbc1d19
6434,chr13-83884683-83885582,Stim2
6435,chr13-83884683-83885582,Gm10440
6436,chr13-83884683-83885582,4932441J04Rik
6437,chr13-83884683-83885582,Pcdh7
6438,chr13-83884683-83885582,Gm43042
6439,chr13-83884683-83885582,4933402J10Rik
6440,chr13-83884683-83885582,Arap2
6441,chr13-83884683-83885582,Dthd1
6442,chr13-83884683-83885582,Nwd2
6443,chr13-83884683-83885582,0610040J01Rik
6444,chr13-83884683-83885582,Rell1
6445,chr13-83884683-83885582,Gm15819
6446,chr13-83884683-83885582,5830416I19Rik
6447,chr13-83884683-83885582,Pgm2
6448,chr13-83884683-83885582,Tbc1d1
6449,chr13-83884683-83885582,Gm43838
6450,chr13-83884683-83885582,Gm31363
6451,chr13-83884683-83885582,1700027F09Rik
6452,chr13-83884683-83885582,C030018K13Rik
6453,chr13-83884683-83885582,Gm26761
6454,chr13-83884683-83885582,Gm20033
6455,chr13-83884683-83885582,Klf3
6456,chr13-83884683-83885582,Tlr1
6457,chr13-83884683-83885582,Tlr6
6458,chr13-83884683-83885582,Fam114a1
6459,chr13-83884683-83885582,Tmem156
6460,chr13-83884683-83885582,Klhl5
6461,chr13-83884683-83885582,Wdr19
6462,chr13-83884683-83885582,Rfc1
6463,chr13-83884683-83885582,Klb
6464,chr13-83884683-83885582,Rpl9
6465,chr13-83884683-83885582,Lias
6466,chr13-83884683-83885582,Ugdh
6467,chr13-83884683-83885582,Smim14
6468,chr13-83884683-83885582,Ube2k
6469,chr13-83884683-83885582,Gm42726
6470,chr13-83884683-83885582,Pds5a
6471,chr13-83884683-83885582,N4bp2os
6472,chr13-83884683-83885582,N4bp2
6473,chr13-83884683-83885582,Rhoh
6474,chr13-83884683-83885582,Chrna9
6475,chr13-83884683-83885582,9130230L23Rik
6476,chr13-83884683-83885582,Rbm47
6477,chr13-83884683-83885582,Gm26725
6478,chr13-83884683-83885582,1700126H18Rik
6479,chr13-83884683-83885582,Nsun7
6480,chr13-83884683-83885582,Apbb2
6481,chr13-83884683-83885582,Uchl1os
6482,chr13-83884683-83885582,Uchl1
6483,chr13-83884683-83885582,Limch1
6484,chr13-83884683-83885582,Gm15949
6485,chr13-83884683-83885582,Gm15948
6486,chr13-83884683-83885582,Gm42670
6487,chr13-83884683-83885582,Tmem33
6488,chr13-83884683-83885582,Slc30a9
6489,chr13-83884683-83885582,Gm43698
6490,chr13-83884683-83885582,Bend4
6491,chr13-83884683-83885582,Gm26756
6492,chr13-83884683-83885582,C330024D21Rik
6493,chr13-83884683-83885582,Shisa3
6494,chr13-83884683-83885582,Atp8a1
6495,chr13-83884683-83885582,Gm15478
6496,chr13-83884683-83885582,Gm15477
6497,chr13-83884683-83885582,Gm21905
6498,chr13-83884683-83885582,Grxcr1
6499,chr13-83884683-83885582,Kctd8
6500,chr13-83884683-83885582,Yipf7
6501,chr13-83884683-83885582,Guf1
6502,chr13-83884683-83885582,Gnpda2
6503,chr13-83884683-83885582,Gabrg1
6504,chr13-83884683-83885582,Gabra2
6505,chr13-83884683-83885582,Cox7b2
6506,chr13-83884683-83885582,Gabra4
6507,chr13-83884683-83885582,Gabrb1
6508,chr13-83884683-83885582,Gm38562
6509,chr13-83884683-83885582,Commd8
6510,chr13-83884683-83885582,Corin
6511,chr13-83884683-83885582,Gm20647
6512,chr13-83884683-83885582,Nfxl1
6513,chr13-83884683-83885582,Zar1
6514,chr13-83884683-83885582,Gm5868
6515,chr13-83884683-83885582,Cnga1
6516,chr13-83884683-83885582,Nipal1
6517,chr13-83884683-83885582,Txk
6518,chr13-83884683-83885582,Tec
6519,chr13-83884683-83885582,Slain2
6520,chr13-83884683-83885582,Gm10135
6521,chr13-83884683-83885582,Slc10a4
6522,chr13-83884683-83885582,Fryl
6523,chr13-83884683-83885582,1700071G01Rik
6524,chr13-83884683-83885582,Gm17207
6525,chr13-83884683-83885582,Gm34411
6526,chr13-83884683-83885582,Ociad1
6527,chr13-83884683-83885582,Ociad2
6528,chr13-83884683-83885582,Cwh43
6529,chr13-83884683-83885582,Dcun1d4
6530,chr13-83884683-83885582,Lrrc66
6531,chr13-83884683-83885582,Sgcb
6532,chr13-83884683-83885582,Spata18
6533,chr13-83884683-83885582,1700019F05Rik
6534,chr13-83884683-83885582,Usp46
6535,chr13-83884683-83885582,Usp46os1
6536,chr13-83884683-83885582,Usp46os2
6537,chr13-83884683-83885582,Dancr
6538,chr13-83884683-83885582,Rasl11b
6539,chr13-83884683-83885582,Scfd2
6540,chr13-83884683-83885582,Fip1l1
6541,chr13-83884683-83885582,Lnx1
6542,chr13-83884683-83885582,Gm15985
6543,chr13-83884683-83885582,Gm6116
6544,chr13-83884683-83885582,Chic2
6545,chr13-83884683-83885582,Gsx2
6546,chr13-83884683-83885582,Gm19583
6547,chr13-83884683-83885582,Pdgfra
6548,chr13-83884683-83885582,Gm42800
6549,chr13-83884683-83885582,Kit
6550,chr13-83884683-83885582,Gm19590
6551,chr13-83884683-83885582,Kdr
6552,chr13-83884683-83885582,Gm32780
6553,chr13-83884683-83885582,Srd5a3
6554,chr13-83884683-83885582,Tmem165
6555,chr13-83884683-83885582,Clock
6556,chr13-83884683-83885582,Gm7467
6557,chr13-83884683-83885582,Pdcl2
6558,chr13-83884683-83885582,Nmu
6559,chr13-83884683-83885582,Gm7271
6560,chr13-83884683-83885582,Exoc1
6561,chr13-83884683-83885582,Cep135
6562,chr13-83884683-83885582,C530008M17Rik
6563,chr13-83884683-83885582,Aasdh
6564,chr13-83884683-83885582,Ppat
6565,chr13-83884683-83885582,Paics
6566,chr13-83884683-83885582,Srp72
6567,chr13-83884683-83885582,Arl9
6568,chr13-83884683-83885582,1700112J05Rik
6569,chr13-83884683-83885582,Thegl
6570,chr13-83884683-83885582,Hopx
6571,chr13-83884683-83885582,Hopxos
6572,chr13-83884683-83885582,Gm15831
6573,chr13-83884683-83885582,Spink2
6574,chr13-83884683-83885582,Rest
6575,chr13-83884683-83885582,Noa1
6576,chr13-83884683-83885582,Polr2b
6577,chr13-83884683-83885582,Igfbp7
6578,chr13-83884683-83885582,Gm34648
6579,chr13-83884683-83885582,Gm34728
6580,chr13-83884683-83885582,Adgrl3
6581,chr13-83884683-83885582,Gm16054
6582,chr13-83884683-83885582,1700031L13Rik
6583,chr13-83884683-83885582,Tecrl
6584,chr13-83884683-83885582,Epha5
6585,chr13-83884683-83885582,Gm43532
6586,chr13-83884683-83885582,Cenpc1
6587,chr13-83884683-83885582,Stap1
6588,chr13-83884683-83885582,Uba6
6589,chr13-83884683-83885582,Gnrhr
6590,chr13-83884683-83885582,Tmprss11c
6591,chr13-83884683-83885582,Tmprss11d
6592,chr13-83884683-83885582,Tmprss11a
6593,chr13-83884683-83885582,Tmprss11f
6594,chr13-83884683-83885582,Tmprss11e
6595,chr13-83884683-83885582,Gm16579
6596,chr13-83884683-83885582,Ythdc1
6597,chr13-83884683-83885582,Ugt2b37
6598,chr13-83884683-83885582,Sult1e1
6599,chr13-83884683-83885582,Prr27
6600,chr13-83884683-83885582,1700066N21Rik
6601,chr13-83884683-83885582,Csn3
6602,chr13-83884683-83885582,2310003L06Rik
6603,chr13-83884683-83885582,Smr3a
6604,chr13-83884683-83885582,Smr2
6605,chr13-83884683-83885582,Amtn
6606,chr13-83884683-83885582,Ambn
6607,chr13-83884683-83885582,Enam
6608,chr13-83884683-83885582,Jchain
6609,chr13-83884683-83885582,Utp3
6610,chr13-83884683-83885582,Rufy3
6611,chr13-83884683-83885582,Grsf1
6612,chr13-83884683-83885582,Mob1b
6613,chr13-83884683-83885582,Dck
6614,chr13-83884683-83885582,Gm42912
6615,chr13-83884683-83885582,Slc4a4
6616,chr13-83884683-83885582,Gc
6617,chr13-83884683-83885582,Npffr2
6618,chr13-83884683-83885582,Adamts3
6619,chr13-83884683-83885582,Cox18
6620,chr13-83884683-83885582,Ankrd17
6621,chr13-83884683-83885582,Gm9958
6622,chr13-83884683-83885582,Alb
6623,chr13-83884683-83885582,Afm
6624,chr13-83884683-83885582,Gm42109
6625,chr13-83884683-83885582,Rassf6
6626,chr13-83884683-83885582,Cxcl5
6627,chr13-83884683-83885582,Ppbp
6628,chr13-83884683-83885582,Pf4
6629,chr13-83884683-83885582,Cxcl1
6630,chr13-83884683-83885582,Mthfd2l
6631,chr13-83884683-83885582,Epgn
6632,chr13-83884683-83885582,Gm19610
6633,chr13-83884683-83885582,Areg
6634,chr13-83884683-83885582,Gm19619
6635,chr13-83884683-83885582,Btc
6636,chr13-83884683-83885582,Parm1
6637,chr13-83884683-83885582,Rchy1
6638,chr13-83884683-83885582,Cdkl2
6639,chr13-83884683-83885582,G3bp2
6640,chr13-83884683-83885582,Uso1
6641,chr13-83884683-83885582,Ppef2
6642,chr13-83884683-83885582,Naaa
6643,chr13-83884683-83885582,Sdad1
6644,chr13-83884683-83885582,Gm43599
6645,chr13-83884683-83885582,Art3
6646,chr13-83884683-83885582,Cxcl10
6647,chr13-83884683-83885582,Nup54
6648,chr13-83884683-83885582,Scarb2
6649,chr13-83884683-83885582,Fam47e
6650,chr13-83884683-83885582,Stbd1
6651,chr13-83884683-83885582,Ccdc158
6652,chr13-83884683-83885582,Shroom3
6653,chr13-83884683-83885582,Gm20500
6654,chr13-83884683-83885582,Sowahb
6655,chr13-83884683-83885582,Sept11
6656,chr13-83884683-83885582,Ccni
6657,chr13-83884683-83885582,2010109A12Rik
6658,chr13-83884683-83885582,Ccng2
6659,chr13-83884683-83885582,AA792892
6660,chr13-83884683-83885582,Gm7978
6661,chr13-83884683-83885582,Cnot6l
6662,chr13-83884683-83885582,Mrpl1
6663,chr13-83884683-83885582,Fras1
6664,chr13-83884683-83885582,Gm33050
6665,chr13-83884683-83885582,Anxa3
6666,chr13-83884683-83885582,Gm42601
6667,chr13-83884683-83885582,Gm33370
6668,chr13-83884683-83885582,Gm8013
6669,chr13-83884683-83885582,Gm9484
6670,chr13-83884683-83885582,Bmp2k
6671,chr13-83884683-83885582,Paqr3
6672,chr13-83884683-83885582,Gm33609
6673,chr13-83884683-83885582,Gm2861
6674,chr13-83884683-83885582,Gm33969
6675,chr13-83884683-83885582,Naa11
6676,chr13-83884683-83885582,4930467D21Rik
6677,chr13-83884683-83885582,Gk2
6678,chr13-83884683-83885582,Antxr2
6679,chr13-83884683-83885582,Prdm8
6680,chr13-83884683-83885582,A730035I17Rik
6681,chr13-83884683-83885582,Fgf5
6682,chr13-83884683-83885582,Cfap299
6683,chr13-83884683-83885582,1700010H22Rik
6684,chr13-83884683-83885582,Bmp3
6685,chr13-83884683-83885582,Prkg2
6686,chr13-83884683-83885582,Gm43251
6687,chr13-83884683-83885582,Rasgef1b
6688,chr13-83884683-83885582,Gm35394
6689,chr13-83884683-83885582,Gm35172
6690,chr13-83884683-83885582,Gm16227
6691,chr13-83884683-83885582,4930405H06Rik
6692,chr13-83884683-83885582,Gm16226
6693,chr13-83884683-83885582,4930522N08Rik
6694,chr13-83884683-83885582,Gm38413
6695,chr13-83884683-83885582,Vamp9
6696,chr13-83884683-83885582,Hnrnpd
6697,chr13-83884683-83885582,Gm17092
6698,chr13-83884683-83885582,Hnrnpdl
6699,chr13-83884683-83885582,Enoph1
6700,chr13-83884683-83885582,Tmem150c
6701,chr13-83884683-83885582,Tmem150cos
6702,chr13-83884683-83885582,2310034O05Rik
6703,chr13-83884683-83885582,Sec31a
6704,chr13-83884683-83885582,5430416N02Rik
6705,chr13-83884683-83885582,Lin54
6706,chr13-83884683-83885582,Cops4
6707,chr13-83884683-83885582,Plac8
6708,chr13-83884683-83885582,Coq2
6709,chr13-83884683-83885582,Gm15777
6710,chr13-83884683-83885582,Hpse
6711,chr13-83884683-83885582,Helq
6712,chr13-83884683-83885582,Mrps18c
6713,chr13-83884683-83885582,Abraxas1
6714,chr13-83884683-83885582,Gm43514
6715,chr13-83884683-83885582,4930458D05Rik
6716,chr13-83884683-83885582,Gpat3
6717,chr13-83884683-83885582,Nkx6-1
6718,chr13-83884683-83885582,9430085M18Rik
6719,chr13-83884683-83885582,Cds1
6720,chr13-83884683-83885582,Wdfy3
6721,chr13-83884683-83885582,Gm20548
6722,chr13-83884683-83885582,Gm29707
6723,chr13-83884683-83885582,Arhgap24
6724,chr13-83884683-83885582,Mapk10
6725,chr13-83884683-83885582,4930429D17Rik
6726,chr13-83884683-83885582,5430427N15Rik
6727,chr13-83884683-83885582,Ptpn13
6728,chr13-83884683-83885582,Gm42620
6729,chr13-83884683-83885582,1700016H13Rik
6730,chr13-83884683-83885582,Aff1
6731,chr13-83884683-83885582,Klhl8
6732,chr13-83884683-83885582,Hsd17b13
6733,chr13-83884683-83885582,Hsd17b11
6734,chr13-83884683-83885582,Nudt9
6735,chr13-83884683-83885582,Gm17660
6736,chr13-83884683-83885582,Sparcl1
6737,chr13-83884683-83885582,Gm26703
6738,chr13-83884683-83885582,Dspp
6739,chr13-83884683-83885582,Dmp1
6740,chr13-83884683-83885582,Ibsp
6741,chr13-83884683-83885582,Spp1
6742,chr13-83884683-83885582,Pkd2
6743,chr13-83884683-83885582,BC005561
6744,chr13-83884683-83885582,D930016D06Rik
6745,chr13-83884683-83885582,Zfp951
6746,chr13-83884683-83885582,Abcg3
6747,chr13-83884683-83885582,Gbp8
6748,chr13-83884683-83885582,Gbp9
6749,chr13-83884683-83885582,Gbp10
6750,chr13-83884683-83885582,Gbp6
6751,chr13-83884683-83885582,Gm26519
6752,chr13-83884683-83885582,Gm32051
6753,chr13-83884683-83885582,Lrrc8b
6754,chr13-83884683-83885582,Lrrc8c
6755,chr13-83884683-83885582,C230066G23Rik
6756,chr13-83884683-83885582,Lrrc8d
6757,chr13-83884683-83885582,Lrrc8dos
